,year,month,day,hour,rainfall_6h,totalCloud,WD,WV,Transformation_3h,dewPoint,visibility,temperature,temperatureChange_24h,transformer_24h,rainfall_ww,rainfall_yc,WV_x,WV_y,rainfall
2020-05-20,2020.0,5.0,20.0,12.5,0.025,5.625,196.25,1.975,2.625,-0.6749999999999999,28.637500000000003,8.924999999999999,0.9000000000000001,21.625,0.0,0.0,-0.6029082268750001,0.4811821169999999,0.1
2020-05-21,2020.0,5.0,21.0,12.5,0.0,5.875,252.75,4.525,3.625,-4.0375000000000005,26.525000000000002,10.187499999999998,1.2625,34.375,0.0,0.0,4.154200776374999,-0.7570020485,0.0
2020-05-22,2020.0,5.0,22.0,12.5,0.0,4.125,211.0,5.5874999999999995,0.375,0.3125,28.65,8.2375,-1.95,-4.875,0.9,0.2,1.763374588125,-0.8889236762500001,0.0
2020-05-23,2020.0,5.0,23.0,12.5,0.9625,7.25,306.875,9.3,1.5,0.6250000000000001,29.6875,3.2375,-5.0,19.125,1.0,12.1,9.157456478875,-1.3209531860000001,3.85
2020-05-24,2020.0,5.0,24.0,12.5,0.0375,6.75,305.5,4.949999999999999,-1.125,-2.2375000000000003,30.0,4.6375,1.4000000000000001,-1.125,0.0,0.0,4.4215565685,-1.6715176236250002,0.15
2020-05-25,2020.0,5.0,25.0,12.5,1.6,8.375,129.375,6.1375,0.25,-0.3375,25.475,2.7,-1.9375,-5.875,1.9000000000000001,13.950000000000001,5.618692915625,-0.08725444625000003,6.4
2020-05-26,2020.0,5.0,26.0,12.5,1.35,6.125,215.875,4.074999999999999,2.0,-1.3375,27.8,1.6625,-1.0374999999999999,16.25,0.8999999999999999,3.85,3.9691297207500003,-0.7135206198749999,5.4
2020-05-27,2020.0,5.0,27.0,12.5,0.0,3.625,282.75,3.875,-4.625,-5.0125,30.0,3.9125,2.25,-14.625,0.0,0.0,2.0769567080000004,-2.247802423875,0.0
2020-05-28,2020.0,5.0,28.0,12.5,0.1375,2.5,256.75,4.6625,-4.625,-3.45,30.0,5.7625,1.85,-41.375,0.0,0.0,-0.07049064450000013,-1.00014744125,0.55
2020-05-29,2020.0,5.0,29.0,12.5,0.725,2.25,168.75,5.375,2.0,-3.075,29.475,3.8,-1.9625,-10.375,3.8000000000000003,5.0,3.884201531625,-0.9545681005000001,2.9
2020-05-30,2020.0,5.0,30.0,12.5,0.0,7.0,285.625,4.8875,3.125,-3.5625000000000004,30.0,4.8125,1.0125000000000002,22.25,0.0,0.0,2.1292717092499998,-1.5121330268749997,0.0
2020-05-31,2020.0,5.0,31.0,12.5,0.0,3.0,210.875,4.5874999999999995,-1.875,-3.5875000000000004,30.0,7.5125,2.6999999999999997,1.5,0.0,0.0,0.8254080541249998,0.6814470768749998,0.0
2020-06-01,2020.0,6.0,1.0,12.5,0.0,5.625,248.625,5.8875,2.5,-4.925,30.0,7.6,0.08750000000000004,22.625,0.0,0.0,5.090448583375,-0.0682544125,0.0
2020-06-02,2020.0,6.0,2.0,12.5,0.0,2.25,281.625,4.887500000000001,-1.875,-5.862500000000001,30.0,9.6625,2.0625000000000004,-10.625,0.0,0.0,3.116432100625,-2.6104306307500003,0.0
2020-06-03,2020.0,6.0,3.0,12.5,0.9249999999999999,4.875,196.875,2.5,-2.25,-2.3875,29.712500000000002,9.1125,-0.55,-14.625,0.0,0.0,-0.556936283875,-0.9235784747499999,3.6999999999999997
2020-06-04,2020.0,6.0,4.0,12.5,0.0,2.5,254.625,3.6,1.75,-4.2749999999999995,30.0,11.987499999999999,2.875,0.5,0.0,0.0,1.9644301361249996,-1.2039373111249998,0.0
2020-06-05,2020.0,6.0,5.0,12.5,0.0,0.0,175.375,5.4125,-4.0,-5.0,29.475,13.275,1.2875,-13.0,0.0,0.0,-3.8518514765,1.04569156025,0.0
2020-06-06,2020.0,6.0,6.0,12.5,0.0,2.5,163.25,3.3249999999999997,-0.375,-0.3124999999999999,29.0625,12.112499999999999,-1.1624999999999999,-20.625,0.0,0.0,-2.273702490625,1.3228869345,0.0
2020-06-07,2020.0,6.0,7.0,12.5,0.425,4.625,219.0,8.762500000000001,4.375,-0.85,29.05,6.4875,-5.625,19.25,0.5,0.75,8.4861848065,-0.9391996246250001,1.7
2020-06-08,2020.0,6.0,8.0,12.5,0.8999999999999999,7.0,164.25,8.187499999999998,1.0,-3.2,30.0,5.2375,-1.2500000000000002,28.375,2.8999999999999995,1.4000000000000001,3.3891849337499993,1.48025064575,3.5999999999999996
2020-06-09,2020.0,6.0,9.0,12.5,0.075,1.375,254.75,8.0,0.625,-0.3374999999999998,30.0,7.7,2.4625,-4.875,0.0,0.15000000000000002,3.1901172911250004,0.37243330775000016,0.3
2020-06-10,2020.0,6.0,10.0,12.5,0.2,4.625,141.25,8.225,-4.125,2.3125,29.4375,8.887500000000001,1.1875000000000002,-17.875,1.55,2.55,-1.9378672746250005,3.5206161071249995,0.8
2020-06-11,2020.0,6.0,11.0,12.5,0.5625,1.375,238.625,6.599999999999999,2.125,1.5000000000000002,29.65,8.6875,-0.2,-1.125,3.3,0.75,4.79138201175,-1.624994578,2.25
2020-06-12,2020.0,6.0,12.0,12.5,0.25,6.75,270.875,6.1625,1.5,1.1375,29.2625,8.9625,0.275,-1.625,0.0,0.0,1.494133984875,-2.621487863875,1.0
2020-06-13,2020.0,6.0,13.0,12.5,1.3124999999999998,6.125,179.375,6.5125,0.875,2.9875000000000003,29.725,6.425,-2.5374999999999996,28.625,0.0,0.0,-2.221484327125,3.2559366469999995,5.249999999999999
2020-06-14,2020.0,6.0,14.0,12.5,0.8375,5.625,157.5,3.8499999999999996,-1.875,4.35,28.1625,9.787500000000001,3.3625,-8.875,0.4,0.0,-2.637892917,1.6609223960000001,3.35
2020-06-15,2020.0,6.0,15.0,12.5,2.7249999999999996,8.125,213.625,5.25,-0.25,5.0875,28.025,8.149999999999999,-1.6375,-7.0,0.8500000000000001,1.0,3.6812548903750004,-1.634339925,10.899999999999999
2020-06-16,2020.0,6.0,16.0,12.5,1.65,6.75,347.375,8.649999999999999,-1.0,3.3000000000000003,29.95,6.6375,-1.5125,-6.875,0.35,0.1,8.41212365475,-1.4546326150000002,6.6
2020-06-17,2020.0,6.0,17.0,12.5,0.0625,4.125,318.75,4.8125,0.875,0.31249999999999983,30.0,9.8625,3.225,3.75,0.0,0.0,4.253092297,-1.467367524,0.25
2020-06-18,2020.0,6.0,18.0,12.5,0.0,1.375,147.0,3.6625,-2.875,-1.0999999999999999,29.0375,13.274999999999999,3.4125,-5.25,0.0,0.0,-2.38296355625,1.8426645124999999,0.0
2020-06-19,2020.0,6.0,19.0,12.5,0.0,6.125,188.875,4.95,0.0,1.3250000000000002,29.175,14.8625,1.5875,-13.875,0.0,0.0,-0.18953173262500012,0.9364158121249999,0.0
2020-06-20,2020.0,6.0,20.0,12.5,0.0,3.625,251.125,4.35,-0.875,2.8875,26.025,15.875,1.0125,-3.25,0.0,0.0,3.203788728625,-0.6531689130000004,0.0
2020-06-21,2020.0,6.0,21.0,12.5,2.55,5.875,182.5,7.8375,2.375,5.9125000000000005,23.825,8.899999999999999,-6.975,3.0,0.2,11.2,7.7884166294999995,0.2541144612499998,10.2
2020-06-22,2020.0,6.0,22.0,12.5,3.2,7.125,284.875,7.45,1.375,4.5,26.3125,6.8500000000000005,-2.05,20.375,0.1,1.5,5.099263836000001,-1.2454256550000002,12.8
2020-06-23,2020.0,6.0,23.0,12.5,0.025,4.125,189.875,3.6500000000000004,-1.25,0.8999999999999999,30.0,10.3,3.4499999999999997,-1.75,0.0,0.1,0.6627607584999999,0.2671713830000001,0.1
2020-06-24,2020.0,6.0,24.0,12.5,0.0,2.75,244.5,4.45,0.375,1.0374999999999999,30.0,12.6,2.3000000000000003,-4.375,0.0,0.0,3.9879772808750005,-0.5700341162500002,0.0
2020-06-25,2020.0,6.0,25.0,12.5,0.07500000000000001,5.0,223.25,3.9000000000000004,-1.25,0.4,29.9375,10.737499999999997,-1.8625000000000003,-4.25,0.0,0.0,0.32606936799999986,-0.029570885624999876,0.30000000000000004
2020-06-26,2020.0,6.0,26.0,12.5,0.025,5.25,194.5,6.325,-0.875,2.0749999999999997,29.9125,11.0,0.26250000000000007,-2.75,0.0,0.0,-2.416745014,1.910507709375,0.1
2020-06-27,2020.0,6.0,27.0,12.5,0.125,5.625,143.875,6.1499999999999995,0.5,3.325,29.4125,10.1125,-0.8874999999999998,-11.625,0.05,1.3,2.976294497625,1.0733723029999998,0.5
2020-06-28,2020.0,6.0,28.0,12.5,0.0,0.5,222.625,5.3500000000000005,0.5,3.8375000000000004,29.9625,12.0625,1.9500000000000002,7.0,0.05,0.0,4.20589465625,-1.09640233875,0.0
2020-06-29,2020.0,6.0,29.0,12.5,0.0,0.25,262.25,5.2875,3.25,2.5875,29.9875,13.012500000000003,0.9500000000000002,20.5,0.0,0.0,5.1763238486250005,-0.585861873375,0.0
2020-06-30,2020.0,6.0,30.0,12.5,1.0,5.0,230.75,2.4625,1.375,4.6625,29.7625,10.000000000000002,-3.0124999999999997,19.25,0.0,0.05,0.76716127375,-0.66786234925,4.0
